Epoch,Normalized Loss
345,20.30088735620181
346,22.543507903814316
347,20.777050813039143
348,34.749295661846794
349,39.519124199946724
350,52.085636546214424
351,22.115927537282307
352,19.98408196369807
353,22.879222850004833
354,26.936328689257305
355,19.539044087131817
356,22.344386637210846
357,23.673991292715073
358,27.05031003554662
359,23.169985994696617
360,24.068593631188076
361,22.800559828678768
362,24.281947468717892
363,22.903030971686047
364,21.60991262892882
365,24.302559087673824
366,30.8950191338857
367,19.816541011134785
368,21.763435383637745
369,21.702190791567165
370,21.537513181567192
371,21.653836458921432
372,19.885628163814545
373,24.69830857217312
374,21.88926828900973
375,46.517147233088814
376,19.039162918925285
377,23.407036354144413
378,23.242327859004337
379,20.44539036353429
380,26.782358209292095
381,29.636621842781704
382,26.228986968596775
383,20.887770573298138
384,20.18569227059682
385,21.627182563145954
386,20.13385371863842
387,24.680308957894642
388,22.58276395003001
389,21.63220163186391
390,24.36335716644923
391,20.314925303061802
392,20.41583229104678
393,79.74295454025268
394,25.55968431631724
395,26.132865274945896
396,24.09977838397026
397,33.0918414692084
398,21.964162329832714
399,22.80208905537923
400,23.820703635613125
401,25.92905988295873
402,31.228013167778652
403,21.846964418888092
404,20.848388319214184
405,20.94619031747182
406,20.918792486190796
407,25.72396633028984
408,21.132784863313038
409,148.01509262124696
410,24.954668482144672
411,20.63739403585593
412,23.309004882971447
413,24.943610032399494
414,21.49064662059148
415,27.224682480096817
416,22.233802060286205
417,22.720115055640537
418,20.690215170383453
419,20.2570919295152
420,22.613518128792446
421,29.815899074077606
422,26.707247987389565
423,30.155637522538502
424,20.443083385626476
425,26.029025077819824
426,19.693976218501728
427,20.744973589976627
428,20.72941654920578
429,23.739773551623028
430,20.960746546586353
431,25.18732088804245
432,29.382796491185825
433,22.00699106355508
434,24.20594101647536
435,22.0912158091863
436,20.623272875944775
437,20.168586244185764
438,20.46898365020752
439,21.246237869064014
440,25.82858496407668
441,28.156548966964085
442,27.7745800614357
443,24.605594113469124
444,26.88628036280473
445,20.487003813187282
446,20.17981814344724
447,21.265299886465073
448,20.36599259575208
449,21.192038426796596
450,20.171237776676815
451,25.739587704340618
452,23.55326530834039
453,39.38405901193619
454,20.33757018049558
455,20.72108752032121
456,22.224883288145065
457,20.362982640663784
458,26.34398180246353
459,22.500696018338203
460,30.15519991517067
461,22.775065943598747
462,20.816008975108463
463,23.146451448400814
464,35.2459386686484
465,26.183485954999924
466,25.660577813784283
467,21.520964235067368
468,22.260572344064713
469,20.166431893905003
470,19.55895458658536
471,21.31503662467003
472,26.51144015789032
473,20.10788005590439
474,23.820638676484425
475,21.849325329065323
476,22.649313295880955
477,23.584397445122402
478,19.118489931027096
479,42.5126029253006
480,23.804582327604294
481,22.18209872643153
482,23.081835279862087
483,20.498383710781734
484,21.682414889335632
485,20.65113311012586
486,21.622745444377262
487,21.5501651763916
488,22.2136017481486
489,23.213935484488804
490,25.121798555056255
491,34.68572220206261
492,24.48817174633344
493,182.12295197447142
494,31.504204377532005
495,25.56148387491703
496,21.198099335034687
497,19.639609972635906
498,20.442273378372192
499,41.18235784769058
500,20.478516687949497
501,22.70184853176276
502,22.45461027820905
503,20.38369783759117
504,22.95081400871277
505,21.233646015326183
506,21.683957929412525
507,24.208265950282414
508,20.69888922572136
509,21.235853056112926
510,28.392587547500927
511,20.924228529135387
512,22.9752263824145
513,22.525736302137375
514,22.03612928589185
515,24.431404044230778
516,31.793077180782955
517,26.7712970127662
518,20.371836836139362
519,21.38864240050316
520,20.73348641395569
521,21.409661779801052
522,20.71012711028258
523,21.485697368780773
524,20.507697920004528
525,21.543263976772625
526,20.084380437930424
527,20.86480911572774
528,24.02736336986224
529,20.426253979404766
530,55.16480573018392
531,22.773048331340153
532,20.904863412181538
533,22.028231978416443
534,21.260105272134144
535,20.374581639965374
536,91.07261114319165
537,20.438380867242813
538,21.48219333589077
539,20.108155022064846
540,19.565351217985153
541,20.408249030510586
542,22.211649000644684
543,21.316811104615528
544,21.556979149580002
545,20.361592302719753
546,23.923423662781715
547,24.68637294570605
548,20.59606470664342
549,137.0184070467949
550,21.58535186946392
551,19.858214537302654
552,27.655743926763535
553,22.919627954562504
554,30.218162695566814
555,23.08071005344391
556,28.608230531215668
557,32.55898559093475
558,22.345128297805786
559,19.469607651233673
560,19.2348114947478
561,23.42694026728471
562,40.95132658878962
563,20.052426675955456
564,23.876547222336132
565,24.04725381731987
566,22.20004108051459
567,21.7294040620327
568,21.212170511484146
569,25.23678047458331
570,21.25140154361725
571,21.743366862336796
572,23.486129288872082
573,21.08964564402898
574,36.21256812413534
575,23.89827871322632
576,26.547400325536728
577,21.752717326084774
578,20.7558098534743
579,21.850888639688492
580,24.866955747207005
581,32.39951488375664
582,28.581548889478047
583,21.58502984046936
584,27.712304363648098
585,23.237924163540203
586,21.552179132898647
587,24.159446507692337
588,25.289158041278522
589,19.928296079238255
590,20.133223960796993
591,26.11907333135605
592,21.632883141438167
593,24.505187675356865
594,21.245904579758644
595,21.767842928568523
596,22.34061723947525
597,24.88550615310669
598,72.88968299825986
599,21.37766021490097
600,21.916506379842758
601,23.491965621709824
602,24.491627623637516
603,25.216533109545708
604,19.808995127677917
605,20.088343779246014
606,21.33750939865907
607,20.647313649455707
608,23.43707838654518
609,26.559691270192463
610,21.509219616651535
611,22.424821188052494
612,21.034612397352856
613,68.61047603189945
614,20.500635514656704
615,19.510940859715145
616,24.54240807890892
617,22.76935112476349
618,19.941625714302063
619,23.49616076548894
620,22.989554196596146
621,61.80607506632805
622,29.196115493774414
623,23.370419104894
624,23.1398969690005
625,21.773033330837887
626,20.96338340640068
627,22.003414755066235
628,23.673463384310406
629,23.841056098540623
630,33.25106155872345
631,22.739309325814247
632,21.585480103890102
633,26.365719040234882
634,25.87088102598985
635,18.50335834423701
636,20.95152848462264
637,24.220412413279217
638,26.19756158689658
639,21.62779711683591
640,22.435613964994747
641,23.968552634119987
642,25.863959794243176
643,24.618036220471065
644,22.824877331654232
645,21.89229382077853
646,23.459903374314308
647,21.283597355087597
648,21.017532234390575
649,23.888129110137623
650,20.518602927525837
651,44.00383971134821
652,20.715709159771603
653,22.179917832215626
654,21.255654007196426
655,23.414954240123432
656,20.591728885968525
657,24.338014880816143
658,19.82715820769469
659,23.50707909464836
660,20.85357928276062
661,25.23168709874153
662,20.81124186019103
663,24.554601967334747
664,24.794141670068104
665,39.97933176656564
666,20.301134422421455
667,24.415219793717068
668,86.71113108595212
669,27.10013387600581
670,25.434084912141163
671,27.07807420194149
672,20.678276767333347
673,22.932123859723408
674,19.385569602251053
675,22.728801200787228
676,26.046000316739082
677,20.24988579750061
678,23.38005730509758
679,20.453118801116943
680,25.12576832373937
681,20.276137739419937
682,21.056097244222958
683,21.120903089642525
684,21.372235119342804
685,21.7880933235089
686,21.618337387839954
687,24.79483923812707
688,22.020299583673477
689,20.303382237752277
690,26.194730684161186
691,21.54856167236964
692,27.563808326919872
693,24.949071208635967
694,23.707028528054554
695,20.228634481628735
696,24.308743228514988
697,20.25100228190422
698,21.34327431519826
699,19.988337983687718
700,127.08420239388943
701,22.097555006543796
702,446.8373017509778
703,49.33548839390278
704,27.27879326045513
705,19.861212015151978
706,22.359239528576534
707,20.134731650352478
708,24.333238969246548
709,23.757908682028454
710,21.12870525320371
711,21.42878098289172
712,25.827543740471203
713,25.28798309961955
714,23.405670533577602
715,61.3839373588562
716,22.26157807310422
717,21.001516143480938
718,18.73747354745865
719,21.323289851347607
720,40.94727418820063
721,27.694245626529057
722,23.106358870863914
723,20.677342454592388
724,24.021950865785282
725,21.0791473587354
726,23.3098690311114
727,21.613744542002678
728,24.375001658995945
729,21.090339933832485
730,23.883827487627666
731,23.54052369793256
732,21.030509660641354
733,19.487338071068127
734,25.574758504827816
735,22.028232206900913
736,20.842417801419895
737,19.52170263727506
738,22.427076518535614
739,19.817999720573425
740,29.084608137607574
741,25.1743279894193
742,20.94486866891384
743,22.06173934539159
744,21.856749176979065
745,24.923003127177555
746,21.291155238946278
747,23.475655178229015
748,22.52042244374752
749,23.35449195901553
750,20.765613893667858
751,21.633474335074425
752,26.042719622453053
753,22.83237063884735
754,21.590276658535004
755,20.3798306286335
756,32.80821445584297
757,27.73103302717209
758,25.94090594847997
759,21.394669046004612
760,22.10984619955222
761,22.524756411711376
762,20.32473149895668
763,22.376533711949985
764,21.467130035161972
765,37.52571223179499
766,21.38821763296922
767,25.69497248530388
768,23.329423621296883
769,28.82062076528867
770,22.487560739119846
771,22.505601505438488
772,25.440539360046387
773,22.48650821050008
774,20.601899271210034
775,21.278886328140896
776,19.64501589536667
777,22.524596020579338
778,27.80387219786644
779,21.62354150911172
780,21.44490396976471
781,26.985165894031525
782,22.90530525147915
783,21.50713907678922
784,27.910943696896236
785,22.65893932680289
786,22.680648386478424
787,82.02495894432067
788,25.71971149245898
789,30.21877984702587
790,25.877886454264324
791,23.809661328792572
792,20.191124349832535
793,24.45710465312004
794,71.28714990615845
795,22.059617737929027
796,20.415299107631046
797,21.439929713805515
798,21.194449280699093
799,21.909805238246918
800,20.28042909006278
801,21.839277024070423
802,20.8947887669007
803,22.436236709356308
804,23.911366273959477
805,21.5925836066405
806,18.119548469781876
807,22.22463658452034
808,19.85120639204979
809,20.481013307968777
810,19.779030948877335
811,22.356547117233276
812,21.196440890431404
813,21.81370825568835
814,22.488467380404472
815,21.7681207160155
816,62.93573571741581
817,21.012698059280712
818,23.696122030417126
819,46.785885681708656
820,20.431392232577007
821,27.951746553182602
822,22.263625135024387
823,23.91263912121455
824,24.59069522221883
825,28.01623246570428
826,22.90560884277026
827,23.029028246800106
828,19.89771830042203
829,20.972569932540257
830,22.601402481396992
831,23.01414852341016
832,19.731439997752506
833,19.561457475026447
834,23.00191907087962
835,22.29149122039477
836,22.45345511039098
837,24.334844345847767
838,22.011895557244618
839,21.667868758241337
840,21.228917529185612
841,24.225859651962917
842,21.22465725739797
843,19.690841764211655
844,23.605586141347885
845,23.53153331577778
846,21.442838976780575
847,26.07418433825175
848,21.66003731886546
849,21.017691135406494
850,26.901292011141777
851,22.135767315824825
852,22.50703950723012
853,20.19153746465842
854,25.839527815580368
855,29.39894785483678
856,20.26510696609815
857,21.77911412715912
858,19.941471189260483
859,21.24183776974678
860,22.30503581960996
861,23.690916667381924
862,20.68831119934718
863,25.718694840868313
864,20.375447248419125
865,32.577781895796456
866,21.38180452088515
867,32.58380182584127
868,25.060899953047436
869,25.997060785690945
870,21.947740137577057
871,22.00046756863594
872,19.9657052308321
873,20.268763254086178
874,23.23022409280141
875,20.731592694918316
876,49.53382816910744
877,25.37689825395743
878,20.984702204664547
879,23.559460481007893
880,32.93864558637142
881,21.054031774401665
882,19.474429100751877
883,24.354047750433285
884,20.240550180276234
885,21.362893626093864
886,21.99089543024699
887,20.084877545634907
888,20.664148102204006
889,23.496264532208443
890,24.278487478693325
891,21.848014295101166
892,22.008785019318264
893,33.83176835378011
894,24.07314842939377
895,35.252400209506355
896,22.369514321287472
897,23.24563278754552
898,21.014102925856907
899,27.032069732745487
900,19.187433232863743
901,41.95002098878225
902,23.57453199227651
903,20.102750917275745
904,24.796087622642517
905,24.811264619231224
906,20.978616923093796
907,26.359324390689533
908,23.988013396660488
909,20.87888250251611
910,21.28933596611023
911,22.458933035532635
912,39.21806047360102
913,20.167792975902557
914,24.455828090508778
915,20.55074715614319
916,25.823253830273945
917,19.693516731262207
918,21.972882866859436
919,41.165959234038986
920,21.846758325894672
921,35.692767173051834
922,22.521183490753174
923,28.362389544645946
924,21.18959730863571
925,20.260212272405624
926,28.33090044061343
927,20.467140118281048
928,23.041543126106262
929,21.460345943768818
930,21.63210404912631
931,22.66922578215599
932,30.517725467681885
933,22.23946784933408
934,20.908331781625748
935,19.88612165550391
936,32.806124836206436
937,23.10373127957185
938,24.11907445391019
939,28.06156188249588
940,21.038937295476597
941,22.840000346302986
942,20.32325295607249
943,23.631257971127827
944,27.58017034828663
945,22.168996905287106
946,23.09245376288891
947,169.58254700899124
948,23.417853713035583
949,20.768170654773712
950,20.73958154519399
951,29.223812252283096
952,21.32108102242152
953,21.100517441829044
954,24.33053592344125
955,21.780618866284687
956,25.247549841801327
957,23.910652995109558
958,24.518671348690987
959,26.916037221749622
960,22.28722596168518
961,27.089639951785404
962,26.789427121480305
963,26.347422162691753
964,20.39301958680153
965,21.284223675727844
966,22.117427895466488
967,25.360862344503403
968,29.311914662520092
969,23.421209886670113
970,21.19495000441869
971,26.02293485899766
972,21.438662360111874
973,20.831785013278324
974,22.945031409462292
975,26.662979463736217
976,21.488369623819988
977,20.38187752167384
978,20.698695182800293
979,22.278968766331673
980,25.478194842735927
981,22.302874227364857
982,27.94574163854122
983,20.203506017724674
984,22.39679852128029
985,22.499266162514687
986,136.59697875380516
987,21.96742596725623
988,21.72133309642474
989,21.14139489332835
990,19.998872329791386
991,22.0261628528436
992,19.887411216894787
993,22.1958034435908
994,25.20521325369676
995,25.75303194920222
996,21.392782911658287
997,20.346186468998592
998,27.905959740281105
999,20.214522351821262
1000,31.14090172946453
1001,21.439603552222252
1002,19.631521662076313
1003,21.65321821967761
1004,25.589126254121464
1005,19.3369223177433
1006,23.006580710411072
1007,21.671643594900768
1008,22.336723625659943
1009,19.04112806916237
1010,20.41326366364956
1011,210.38993770380816
1012,21.35292594631513
1013,21.899612963199615
1014,62.62774111330509
1015,21.31093540787697
1016,36.10817094147205
1017,22.613573124011356
1018,27.957767009735107
1019,22.499040494362514
1020,25.21465403834979
1021,20.74710512161255
1022,21.608807186285656
1023,26.724846328298252
1024,26.147851943969727
1025,22.044077793757122
1026,23.841795593500137
1027,21.75991530219714
1028,18.824463581045467
1029,25.6349159181118
1030,28.846879482269287
1031,21.030309771498043
1032,22.636266802748043
1033,22.496118759115536
1034,21.33854451775551
1035,21.207172334194183
1036,27.03773733973503
1037,21.328440636396408
1038,20.730477864543598
1039,27.560279955466587
1040,36.773812631766
1041,23.11146880686283
1042,21.073668360710144
1043,23.762129679322243
1044,22.144693528612454
1045,21.845298210779827
1046,25.500460247198742
1047,27.59468435247739
1048,22.669109682242077
1049,24.035901327927906
1050,20.78964685400327
1051,22.254989713430405
1052,22.00261729458968
1053,22.252097258965176
1054,19.84609802563985
1055,20.48326087494691
1056,22.69684361418088
1057,21.526738335688908
1058,21.432115246852238
1059,21.038050686319668
1060,20.32099719842275
1061,23.363675743341446
1062,21.10971035559972
1063,19.919720540444057
1064,21.444162636995316
1065,25.78407074014346
1066,19.735502749681473
1067,25.78094337383906
1068,25.401493196686108
1069,22.74079356590907
1070,21.054257561763126
1071,508.28869433204335
1072,22.387527366479237
1073,22.7557399024566
1074,24.51305838425954
1075,22.480263700087864
1076,20.878972922762234
1077,24.006430943806965
1078,21.815763125816982
1079,21.657364775737125
1080,22.86724790930748
1081,19.746704280376434
1082,30.54272696375847
1083,23.708711912234623
1084,23.69104701280594
1085,23.364532247185707
1086,23.979391033450764
1087,22.127551207939785
1088,27.94526179631551
1089,23.844550838073094
1090,22.314371814330418
1091,21.796498666206997
1092,25.57509331901868
1093,21.58520029981931
1094,25.74289818604787
1095,21.76335908472538
1096,22.318275411923725
1097,21.735662162303925
1098,32.44029921293259
1099,23.054459909598034
1100,23.666202416022617
1101,22.469116687774658
1102,67.67410383621852
1103,28.33942221601804
1104,23.68137189745903
1105,20.817180285851162
1106,24.249334906538326
1107,21.508676886558533
1108,20.411379287640255
1109,23.463420778512955
1110,22.69386960566044
1111,25.762609938780468
1112,24.440250386794407
1113,24.893424322207768
1114,22.255931327740353
1115,25.664827555418015
1116,23.404867390791576
1117,22.586306552092235
1118,20.77853560447693
1119,19.759339650472004
1120,21.132851153612137
1121,20.835241362452507
1122,22.56815256178379
1123,22.49238462249438
1124,28.58493599295616
1125,23.162552664677303
1126,19.889072994391125
1127,23.849839781721432
1128,23.21992762883504
1129,27.582349121570587
1130,25.615316127737362
1131,35.823472986618675
1132,22.745429128408432
1133,20.32475804289182
1134,23.36713446180026
1135,22.862958307067554
1136,22.236525982618332
1137,23.793734684586525
1138,24.624737282594044
1139,21.249603042999905
1140,71.0830689072609
1141,25.672188450892765
1142,19.37104890247186
1143,21.631472090880077
1144,18.133339007695515
1145,21.02958433330059
1146,27.334729025761288
1147,171.06172494093576
1148,21.033961007992428
1149,21.590877756476402
1150,21.751759390036266
1151,28.285378764073055
1152,20.92766698698203
1153,20.136690417925518
1154,20.84823364516099
1155,20.735826402902603
1156,20.925070161620777
1157,22.825996538003285
1158,21.93073096871376
1159,24.84098047018051
1160,25.585908730824787
1161,23.390202711025875
1162,25.564933240413666
1163,19.065047442913055
1164,20.188803732395172
1165,25.366073116660118
1166,20.77958983182907
1167,24.497421592473984
1168,21.649708062410355
1169,25.77149038016796
1170,21.761256247758865
1171,21.672347793976467
1172,23.954213201999664
1173,26.04595075547695
1174,20.90696941812833
1175,30.34628599882126
1176,22.10362125436465
1177,21.60512608786424
1178,23.150115807851154
1179,21.857427616914112
1180,22.37429341673851
1181,80.4874852657318
1182,19.768983254830044
1183,21.94020331899325
1184,25.711565007766087
1185,25.492334599296253
1186,23.911973958214123
1187,20.305926382541656
1188,21.089353849490482
1189,20.89938481648763
1190,19.750240912040073
1191,20.50884238878886
1192,20.48414060473442
1193,21.079766780138016
1194,21.416481624046963
1195,21.506469776233036
1196,21.044927294055622
1197,20.085620815555256
1198,23.48650771876176
1199,27.331922004620235
1200,25.854434937238693
1201,21.967328528563183
1202,27.95192740857601
1203,29.05766822894414
1204,26.41251794497172
1205,25.79022608200709
1206,19.306038518746693
1207,21.405076429247856
1208,19.94909975429376
1209,24.269604076941807
1210,20.229333569606144
1211,23.406797806421917
1212,27.353105947375298
1213,20.41718566417694
1214,23.903649722536404
1215,22.959221839904785
1216,130.69483862817287
1217,23.018800397713978
1218,26.010895788669586
1219,23.221862703561783
1220,22.508392731348675
1221,20.734309405088425
1222,20.6361197133859
1223,23.354310621817906
1224,23.105011363824207
1225,24.180805856982868
1226,20.589217483997345
1227,22.17014404137929
1228,20.9328730404377
1229,21.45844606558482
1230,22.233344386021297
1231,20.45836075146993
1232,20.626274516185124
1233,24.08848071595033
1234,19.695673783620197
1235,21.641354978084564
1236,19.710777685046196
1237,20.08974163730939
1238,36.53042437632879
1239,22.259234110514324
1240,24.966383169094723
1241,21.7447314063708
1242,20.161544149120648
1243,22.555803542335827
1244,20.15366314848264
1245,23.306243886550266
1246,22.862455149491627
1247,21.635547131299973
1248,23.675360401471455
1249,21.39614013830821
1250,21.27771460513274
1251,29.721514110763867
1252,20.867358058691025
1253,29.277613759040833
1254,47.26608058810234
1255,21.55303241809209
1256,21.824835856755573
1257,26.44582747419675
1258,21.324789375066757
1259,22.29723569750786
1260,22.21933921178182
1261,66.78929893175761
1262,21.69620007276535
1263,22.309573650360107
1264,21.88262963294983
1265,20.70412061115106
1266,21.411859919627506
1267,20.572132845719654
1268,25.550775344173115
1269,23.130486473441124
1270,58.64303632080555
1271,28.120928958058357
1272,189.07245681683222
1273,23.956355035305023
1274,20.469853460788727
1275,22.694015343983967
1276,21.28067558010419
1277,20.981532737612724
1278,20.571978549162548
1279,24.298402910431225
1280,55.89474939306577
1281,19.748058184981346
1282,30.595969676971436
1283,22.93713317314784
1284,35.843138655026756
1285,24.533720463514328
1286,23.98968384663264
1287,27.967367738485336
1288,20.451714237531025
1289,21.021601229906082
1290,21.68973423043887
1291,22.251326392094295
1292,38.34382046262423
1293,23.063175042470295
1294,22.337841242551804
1295,22.77890694141388
1296,24.874020556608837
1297,20.73553181687991
1298,22.471968452135723
1299,62.377513299385704
1300,21.494871119658153
1301,24.0866193373998
1302,26.151573409636814
1303,23.929184307654698
1304,22.573025931914646
1305,34.84879943728447
1306,22.653542309999466
1307,20.863369713226955
1308,23.714798708756764
1309,23.389499311645825
1310,20.43807253241539
1311,23.337292045354843
1312,20.97009738286336
1313,20.67917777101199
1314,25.90274902184804
1315,21.079978585243225
1316,30.516861965258915
1317,23.989501838882763
1318,26.440328429142635
1319,21.455955480535824
1320,20.28267638882001
1321,23.694920976956684
1322,23.24715534845988
1323,25.16891484459241
1324,24.253573189179104
1325,28.957157601912815
1326,26.409917304913204
1327,22.82243515054385
1328,21.74868683020274
1329,21.69992333650589
1330,21.371018871665
1331,21.270590841770172
1332,31.74294740955035
1333,22.848430057366688
1334,24.577834804852802
1335,20.959315791726112
1336,27.241725713014603
1337,22.127819036444027
1338,20.569107333819073
1339,23.825019602974255
1340,21.81011561055978
1341,47.41861573855082
1342,28.0370854139328
1343,19.973974217971165
1344,20.703925480445225
1345,22.324340482552845
1346,20.237008556723595
1347,20.893324797352154
1348,22.997542182604473
1349,20.641638959447544
1350,22.66475482781728
1351,21.22948494553566
1352,22.80400751531124
1353,28.258058955272038
1354,24.136752799153328
1355,21.325495938460033
1356,21.868238175908726
1357,23.199470281600952
1358,43.2211152613163
1359,21.395612051089604
1360,24.02213943998019
