#{"t_start": 1682521575.355561, "env_id": null}
r,l,t
3441.004762,26,82.216188
-2487.763258,20,82.528156
1424.563753,38,83.213057
1887.761542,2,83.237342
-18.582857,38,87.526721
633.203673,38,88.356558
418.000824,18,88.64209
-63.936792,29,89.149993
-1929.228853,8,89.268569
-1598.097695,28,89.78361
-18.648534,38,90.473565
-1578.105689,11,90.61677
1117.117117,38,91.307364
243.042816,13,91.489513
-1498.341026,8,91.599419
-888.715316,13,91.79205
276.107912,30,92.321868
183.554334,38,93.011379
235.535903,38,93.693697
1780.514592,3,93.734714
-4810.164958,2,93.76062
1044.4445,12,93.937619
1097.019385,8,94.059623
484.127118,24,94.489861
-11.369649,6,94.573689
1306.122449,38,95.354537
1365.541025,11,95.504197
-1733.028924,4,95.556668
-3669.469599,3,95.592808
-7127.272727,3,95.631524
-22197.115555,7,95.723323
-344.71199,33,96.322408
-2134.433577,13,96.528124
417.831445,14,96.741448
1185.667709,36,97.456496
-1670.776194,38,98.149876
558.069103,38,98.830827
1627.860807,15,99.033806
202.187849,9,99.140698
-267.379545,38,99.801615
1966.664291,31,100.312398
-607.792208,4,100.362212
1040.172646,6,100.432385
-8483.409643,25,100.80365
3621.392897,36,101.442744
-3661.064386,15,101.656204
1540.437293,6,101.735115
-5716.992939,23,102.098544
46.206409,11,102.25122
-1056.177099,5,102.316278
511.316988,15,102.519638
759.212017,23,102.870252
-9.496164,9,102.980936
-1532.165899,12,103.136684
-857.912458,6,103.213102
-295.873041,36,103.833939
251.553007,19,104.106961
1432.42553,11,104.24483
870.935793,3,104.278612
-606.265609,38,104.964286
-3806.789638,11,105.097291
181.487646,3,105.130356
-1904.269122,8,105.229048
-306.286897,11,105.365546
-107.49074,9,105.478638
-1166.155732,28,105.896856
1704.259524,36,106.495957
204.612864,38,107.158965
999.105366,3,107.195378
1428.017962,38,107.898563
-121.837079,8,108.001122
1013.296769,5,108.063707
-1371.428429,6,108.137306
-157.76915,38,108.821324
-584.223209,17,109.060771
2402.053937,8,109.161264
39.315277,38,109.830952
339.473009,5,109.890567
-449.514312,6,109.96206
94.814815,38,110.631849
1932.097262,29,111.095429
485.981896,5,111.160182
1929.390681,27,111.595476
-2210.802577,4,111.643131
-95.949577,38,112.344461
282.051154,12,112.52486
-57.171778,5,112.593557
-86.27351,5,112.657584
-1192.526577,25,113.064421
-1167.702899,14,113.254349
-7323.635128,9,113.375899
-2461.037013,4,113.42425
79.094693,6,113.503647
-478.858234,17,113.750642
-1582.360802,28,114.203123
-3125.195104,18,114.46243
-2518.51963,10,114.589036
-879.737208,8,114.69149
-148.354137,38,115.58518
444.74817,28,116.303785
68.266096,3,116.345759
1749.830738,5,116.413007
-595.875525,5,116.489906
-14.528059,21,116.874361
-845.693684,38,117.728395
797.136772,18,118.053119
1889.89148,5,118.130118
2482.678125,11,118.30664
142.222222,38,119.139976
-25.559059,38,120.016859
1063.044646,4,120.085628
1857.777778,8,120.207198
468.038219,21,120.598404
-2024.981892,2,120.628615
-296.596849,38,121.48507
1214.694504,22,121.90285
-55.545431,23,125.013704
469.473667,10,125.190209
-2436.130187,5,125.275413
-1686.450957,5,125.351637
-1088.023413,25,125.851668
-241.1758,3,125.901678
-1860.254151,30,126.536447
-130.719444,38,127.388519
1198.268571,9,127.542853
1220.480353,6,127.632164
135.59322,38,128.476711
1401.268927,4,128.54081
-2765.546218,6,128.636735
-1291.0579,2,128.670407
-3714.786,18,129.000998
-982.456667,5,129.081379
-3870.047549,11,129.27094
863.289741,10,129.447007
-1054.841046,28,130.018598
-29.698936,35,130.781055
-503.171849,38,131.617639
590.732324,24,132.07371
147.186147,4,132.133142
734.96035,2,132.161135
-461.538462,38,133.00825
-676.346764,15,133.271464
-144.584125,38,134.128796
613.226378,15,134.391731
-96.951892,34,135.142623
1276.816271,38,136.001123
1170.14518,15,136.259588
-87.996943,38,137.110465
489.51,38,137.970457
-5428.571429,13,138.19674
-5425.136528,2,138.227113
2526.459148,33,138.931857
-981.922376,38,139.77969
-419.999375,4,139.842986
-1600.0,38,140.730822
359.915192,27,141.26488
3257.471379,5,141.364487
-3617.647059,5,141.44715
-1171.67301,2,141.47682
-1120.404783,20,141.849699
-2340.235145,5,141.927253
-112.519193,38,142.765391
424.449622,7,142.87499
1833.846628,12,143.07685
1726.357943,5,143.153718
617.935136,27,143.680825
725.392524,28,144.258356
-193.301387,12,144.464862
101.587302,3,144.512373
-272.88941,5,144.582741
1323.306241,13,144.795277
793.603033,8,144.922683
-2632.79147,7,145.027861
78.759492,14,145.26317
-606.060606,38,146.106508
2787.091929,12,146.312563
404.341379,9,146.449483
1361.270542,3,146.498557
-456.113312,38,147.33233
-3816.814749,9,147.476874
453.781513,5,147.555993
-94.115999,25,148.048203
3307.553788,6,148.138267
1609.790386,5,148.215091
-1097.04,3,148.257692
90.90875,38,149.103484
2170.736364,7,149.208484
1379.051195,7,149.312999
749.702938,11,149.504876
407.426436,11,149.679992
2488.34,12,149.865419
-1309.176374,5,149.946654
-434.782717,38,150.782032
-2362.182723,22,151.220717
-896.177346,11,151.424881
-5192.810896,4,151.488431
-1284.105667,35,152.227081
841.599958,9,152.368005
-2204.906313,4,152.434297
632.164023,15,152.687614
-289.303566,7,152.790947
-159.83455,38,153.631195
1891.805029,7,153.742233
-589.617968,29,154.330991
101.563243,38,155.203355
-99.186106,16,155.491518
634.158134,6,155.585949
-94.84831,38,156.475974
211.819358,2,156.510545
1573.069869,6,156.60343
-1375.782857,2,156.634878
1364.204095,29,157.244805
-3628.982496,16,157.53243
14.137736,30,158.15391
790.500412,7,158.263083
-2.990233,3,158.308517
-1628.085348,5,158.391061
2255.236768,5,158.472901
-410.454821,11,158.657642
240.889389,6,158.754645
166.404922,6,158.85183
-826.851619,12,159.049824
-1294.803407,8,159.17824
1375.22711,11,159.364749
-1551.103368,6,159.461069
-3353.651846,9,159.605042
-261.85577,21,159.99394
-2901.117282,6,160.087742
1159.186471,5,160.164439
1217.915106,36,161.037001
2562.065637,13,161.250691
-8879.166066,14,161.487773
1290.882587,29,162.082254
-1461.50063,2,162.113576
-61.538462,38,162.991275
-875.431654,9,163.130214
-1354.108408,4,163.191477
-2933.003548,2,163.222223
-1768.864526,24,163.680244
353.852137,10,163.833482
-81.476642,38,164.707128
-436.363636,38,165.538867
-371.621622,38,168.854876
-47.552122,38,169.619471
58.850708,13,169.823185
-501.146234,26,170.313737
533.333333,12,170.499373
2837.438703,7,170.606849
304.24405,7,170.707508
2.339444,2,170.735699
2473.688004,24,171.151141
1794.925284,15,171.389852
-2962.964287,27,171.887456
-1833.971862,10,172.032806
-310.777644,15,172.261493
1387.104211,3,172.306222
-4036.642173,6,172.386412
-2799.396923,7,172.485213
2629.350942,2,172.516623
569.072162,28,173.037708
1475.611223,4,173.094968
298.681697,11,173.264311
-2841.268056,2,173.291922
-4904.760833,2,173.323119
-754.805652,10,173.474759
-1692.954427,3,173.523139
-1042.735812,11,173.692493
-1208.438427,10,173.841821
-411.445542,9,173.970836
1000.028588,11,174.145194
11.454664,38,174.922547
497.536003,5,175.00118
-6718.07543,16,175.25194
-2242.235536,19,175.585808
956.567619,8,175.711027
-140.667213,38,176.479173
675.324675,38,177.265653
-124.4446,38,178.043892
481.172039,16,178.297712
-2825.460597,4,178.354436
-18.202884,24,178.77674
60.606061,18,179.071937
256.41,38,179.855532
-374.202022,38,180.605201
54.233036,6,180.701957
-2805.555182,26,181.233834
516.758511,37,181.980201
57.890037,38,182.755512
2060.244407,31,183.34437
426.579047,7,183.445767
648.510702,7,183.545798
508.993109,5,183.616452
516.363636,4,183.674486
558.214712,4,183.732118
-1253.968254,14,183.943007
-135.164456,38,184.726315
-1395.918571,9,184.857751
-3253.154789,2,184.888142
-3359.36,11,185.054337
979.565862,16,185.31434
-2701.033801,30,185.880727
2018.569005,5,185.95704
481.440921,9,186.090469
-293.817187,36,186.825231
66.309692,15,187.065002
-637.52261,27,187.557224
-134.750928,35,188.279541
280.703333,38,189.095305
506.393667,10,189.243218
344.364726,13,189.448989
862.745098,38,190.255501
553.02404,20,190.601158
-2300.0,29,191.154622
-246.453484,8,191.264246
62.061863,38,192.080271
-520.751962,9,192.218838
-1826.862777,24,192.642839
380.952381,38,193.431794
-132.65615,38,194.221872
-262.049628,11,194.384903
-2219.89715,8,194.504935
385.999243,10,194.654892
-224.761905,10,194.80249
-619.737702,10,194.957845
-216.016863,35,195.635864
545.481904,12,195.828372
201.430418,16,196.087901
-8035.395246,25,196.532665
-754.529317,11,196.698532
-1205.107295,6,196.785509
-39.751009,17,197.06282
124.434457,11,197.236081
-130.044858,8,197.34932
-578.365034,12,197.533329
-4553.853863,7,197.643443
-4211.259471,11,197.81797
200.292073,12,198.003477
-488.549618,38,198.796393
1629.395652,15,199.034075
-998.95559,6,199.118231
-559.6,9,199.252327
