#{"t_start": 1682516728.9876542, "env_id": null}
r,l,t
296.528596,35,1275.282426
723.737555,32,1275.904251
1371.521091,34,1276.584414
306.073725,38,1280.452762
800.51204,17,1280.758796
-2068.324638,16,1281.038448
-2450.591937,22,1281.44643
777.899964,38,1282.206733
-174.088852,38,1282.970196
1460.652947,38,1283.734319
2014.175066,38,1284.557737
2490.624724,38,1285.352032
-33.277392,38,1286.136461
-180.087143,38,1286.990441
-102.564615,38,1287.79181
-67.761949,5,1287.859447
-2597.402597,38,1288.626108
160.427727,38,1289.401002
-454.347903,19,1289.703842
-205.128205,38,1290.502087
-227.348337,38,1291.288126
1192.857,37,1292.05395
0.0,38,1292.838754
872.836055,27,1293.362782
-118694.577934,11,1293.543683
142.379355,38,1294.328827
219.778571,38,1295.101884
2527583.737097,21,1295.466283
-5733.339167,5,1295.535889
1793.103448,38,1296.331691
1941.176471,33,1296.973242
95.238095,38,1297.795931
55.157155,38,1298.595722
725.454267,37,1299.377545
381.818432,31,1299.98398
739.355831,38,1300.755888
-904.727873,10,1300.914457
-8695.652174,38,1301.794448
170.859586,38,1302.605171
47.407407,38,1303.500664
-227.549744,38,1304.310657
160.176774,38,1305.06378
-708.860759,38,1305.836544
792.381939,11,1306.010534
218.339483,38,1306.78954
-5476.55045,38,1307.530627
-3066.197632,32,1308.127754
5311.687017,38,1308.878481
-280.098565,38,1309.625465
168.918919,38,1310.39471
-100.676194,38,1311.164276
-64.519291,37,1311.896256
750.513864,38,1312.712005
717.948718,38,1313.514837
11774905.075342,38,1314.302187
226.987647,25,1314.754537
0.0,38,1315.519255
-113.141019,38,1316.307663
886.214952,26,1316.82225
841.627377,38,1317.622836
548.197406,3,1317.66848
-703.448276,34,1318.312499
6804978.577858,31,1318.863865
488.719759,38,1319.664697
-1176.470588,38,1320.453797
1167.130919,17,1320.725715
342.858,38,1324.856404
36.363636,38,1325.67394
10685148.514851,38,1326.519783
216.175643,38,1327.345624
1428.571429,38,1328.112642
93.206595,38,1328.850764
59.05797,5,1328.916219
-158.959897,38,1329.696347
720.430504,34,1330.351128
335.664336,38,1331.172014
-711.111111,38,1331.955129
0.0,38,1332.736851
-20.200572,38,1333.524108
-38.759583,38,1334.287289
-549.153055,38,1335.041593
527.341749,19,1335.373345
-443.98986,8,1335.495359
0.0,38,1336.294224
-378.181927,7,1336.399138
-6129.87013,38,1337.230206
-1592.195616,16,1337.515309
-193.550781,38,1338.313674
427.866558,38,1339.061251
-76.190286,38,1339.901001
-33.333125,38,1340.722958
603.347863,38,1341.501612
-496.969936,38,1342.269753
-122.604828,38,1343.071086
-60.728981,37,1343.874532
941.825972,28,1344.414758
329.353675,9,1344.552189
-270.476122,5,1344.62924
5628893.592919,33,1345.312624
-3545.788974,8,1345.429951
1934.685316,20,1345.752452
-1582.61,32,1346.375148
375.09748,38,1347.170445
6581216.046733,38,1347.985205
361.738,38,1348.746924
-158.077955,38,1349.532284
-627.225433,33,1350.210827
121.254487,38,1351.008979
760.910624,38,1351.803121
-122.978663,10,1351.961959
181.818182,38,1352.743288
236.713651,38,1353.544794
2490.84,38,1354.32628
83.478,38,1355.15765
-195.771613,38,1355.951907
162.601463,38,1356.771831
366.384896,38,1357.557564
1573.658836,5,1357.629522
82.962963,12,1357.820528
-1012.521394,20,1358.150601
549.206085,38,1358.896529
-87.608281,38,1359.685626
-1012.024058,3,1359.727403
578.460508,10,1359.871408
211.85467,38,1360.627786
-1643.835616,38,1361.418665
109.482121,38,1362.157495
559.006071,38,1362.943768
-303.985238,38,1363.739264
