#{"t_start": 1682851043.871114, "env_id": null}
r,l,t
120.66359,38,372.029277
271.238602,24,372.423552
448.231968,38,373.158019
42.125775,38,377.146424
0.0,38,377.860214
256.41,38,378.567505
0.0,38,379.285196
285.714286,38,379.981652
0.0,38,380.73616
55.115828,38,381.458914
183.422569,38,382.194591
0.0,38,382.910776
363.636364,38,383.600807
-147.058824,38,384.32668
-9.209808,38,385.081974
125.588571,38,385.806467
1252.667661,38,386.517681
446.649677,38,387.231735
-100.598582,38,387.93569
-1142.857143,38,388.698202
0.0,38,389.407348
0.0,38,390.121178
0.0,38,390.860242
-1617.915862,33,391.482116
-223.402789,38,392.252423
415.079365,10,392.413042
76.014069,38,393.175884
94.814815,38,393.904865
-942.605152,27,394.353908
-237.69305,38,395.067833
165.630435,38,395.779457
547.222493,29,396.298572
0.0,38,397.074792
1830.508475,38,397.809701
848.485273,38,398.474416
500.0,38,399.15212
0.0,38,399.827115
29.022419,38,400.547441
-520.751962,11,400.701703
162.199168,38,401.427891
558.139535,38,402.13712
-90.105842,38,402.910206
-116.540893,12,403.091159
9282808.698614,38,403.808327
0.0,38,404.525956
953.901207,33,405.140739
-181.818182,38,405.856443
-518.422524,35,406.471771
4228102.808928,38,407.226818
385.448244,38,407.940686
-3253.271627,38,408.692138
134.857577,38,409.465773
1128.667833,25,409.894537
0.0,38,410.625192
1133.38281,38,411.317863
-952.380952,38,412.034108
37.00659,38,412.78218
-4248.625642,38,413.510788
-1716.509753,24,413.907831
-207.089274,38,414.614146
0.0,38,418.122714
695.652174,38,418.826509
230.902295,38,419.54478
0.0,38,420.296244
335.616291,33,420.920103
0.0,38,421.635929
-488.215,38,422.413513
-6357.892737,29,423.076848
-1696.969697,38,423.794397
0.0,38,424.53819
2103.447089,38,425.471309
1921.210537,38,426.373295
426.120353,29,427.020181
31.055893,38,427.964459
978.317692,13,428.219795
0.0,38,429.154444
1360.706364,38,430.047848
-2659.296737,38,430.97983
0.0,38,431.901395
-63.144932,38,432.87536
-3676.103393,27,433.462777
0.0,38,434.385091
374.908863,38,435.284068
-178.802425,38,436.251722
-93.566316,38,437.218039
484.846667,38,438.163508
0.0,38,439.121491
0.0,38,440.066064
-117.185215,21,440.528815
0.0,38,441.485961
0.0,38,442.404384
258.064516,38,443.287479
1832.441243,38,444.177363
-200.0,38,445.089726
395.753919,38,445.99982
602.604016,38,446.904704
581.451952,38,447.805274
631.503444,38,448.736207
16.207294,38,449.685947
-468.660666,15,449.974786
0.0,38,450.883432
-320.413086,38,451.822191
0.0,38,452.799371
1205.249795,36,453.664841
218.32441,38,454.582415
212.040724,38,455.5052
-15.810435,38,456.433779
187.135998,38,457.354992
130.438601,38,458.323734
99.11275,38,459.443917
378.558765,38,460.360477
11168949.449944,38,461.343891
-2338.461538,38,462.284632
0.0,38,463.219436
0.0,38,464.107699
0.0,38,465.141844
0.0,38,466.083173
625.161958,38,473.282461
0.0,38,474.246403
701.770569,38,475.192975
-6901.989269,38,476.127793
-328.203982,17,476.504376
0.0,38,477.453209
-269.745219,38,478.386419
0.0,38,479.316202
10578297.029703,24,479.819956
-75.374205,38,480.783748
-54.40884,38,481.707909
111.448723,38,482.64414
-344.393282,38,483.590352
0.0,38,484.545283
136.753333,10,484.731933
0.0,38,485.680815
2368316.831683,38,486.622085
276.466621,38,487.438801
1212.121212,38,488.164658
0.0,38,488.928459
-233.820699,38,489.654689
-36.63,38,490.402742
197.741412,7,490.493469
-205.882353,38,491.232054
0.0,38,491.96047
0.0,38,492.746951
102.879665,38,493.494335
0.0,38,494.252696
0.0,38,494.994865
-888.888889,38,495.777018
-586.895186,38,496.59371
0.0,38,497.359745
0.0,38,498.11117
-2761.520802,38,498.831641
416.156047,38,499.570644
0.0,38,500.317914
-771.460616,33,500.929959
-156.900039,38,501.662041
977.447242,38,502.417188
10.089415,38,503.149719
160.361441,6,503.245262
0.0,38,503.964728
0.0,38,504.741763
106.945639,38,505.45886
523.648649,38,506.183923
-100.000125,38,506.90099
-3675.675676,38,507.627827
0.0,38,508.355632
7223512.714095,19,508.671564
86.613146,38,509.412381
280.703333,38,510.152321
-29.753915,38,510.8847
0.0,38,511.618041
496.551724,38,512.371435
-108.372759,38,513.147688
200.0,38,513.885234
547.229983,38,514.632823
758.961101,29,515.156936
278.0775,38,518.95544
62.630468,38,519.939714
-3503.815966,38,520.75637
0.0,38,521.715669
724.212514,38,522.690577
566.126902,32,523.456113
-223.875532,32,524.219066
0.0,38,525.258495
0.0,38,526.256906
0.0,38,527.193628
0.0,38,528.132391
97.626521,38,529.068271
516.966903,38,530.010653
-2784.172128,9,530.17936
-514.842878,38,531.11526
10208019.466387,17,531.466501
-1160.921612,38,532.394384
-536.118836,38,533.359245
0.0,38,534.307803
414.109098,38,535.232634
0.0,38,536.142291
13807983.799396,38,537.090122
140.41283,38,538.002992
963.895565,17,538.360395
374.770492,38,539.268551
2132961.835896,29,540.025065
2606296.149615,31,540.728593
-731.80411,38,541.643648
-1769.536298,10,541.827394
2982.28203,3,541.884551
-984.899171,38,542.857896
-712.270832,23,543.344648
0.0,38,544.268105
171.635486,38,545.204333
228.572,38,546.144928
19.039928,38,547.092584
0.0,38,547.990816
-3129.835167,38,548.932693
141.821586,38,549.878613
0.0,38,550.79443
0.0,38,551.734019
-817.208701,6,551.850372
-999.563044,38,552.848963
138.227809,38,553.783769
76.190286,38,554.712253
-209.580061,38,555.636218
-1560.97561,38,556.602267
1041.09589,38,557.567358
-1563.469082,38,558.513052
-537.98342,26,559.105684
0.0,38,560.058422
0.0,38,561.034601
0.0,38,561.982477
-200.812095,38,562.902397
968.722153,15,563.20977
0.0,38,564.170397
0.0,38,565.161751
2256.410256,38,566.089227
0.0,38,566.987516
624.31364,38,567.919692
0.0,38,571.868439
-265.581131,27,572.313681
333.332083,38,573.051154
0.0,38,573.757574
-150.19913,38,574.470402
-1032.258065,38,575.174196
-198.151425,38,575.900638
1119.630706,8,576.004807
283.118275,38,576.731678
1176.078998,27,577.179872
-2890.19305,36,577.842389
124.223571,38,578.539238
187.727717,38,579.237607
421.338415,29,579.72266
0.0,38,580.431909
1741.292071,24,580.83472
-1279.712044,38,581.549285
103.686669,38,582.255408
526.548113,38,582.938675
0.0,38,583.615895
0.0,38,584.325935
533.268291,29,584.869972
-417.144214,38,585.608872
83.781159,38,586.341651
1032.258065,38,587.053389
0.0,38,587.759794
499.500946,38,588.504055
662.60478,38,589.236022
13850080.73115,36,589.936816
0.0,38,590.697538
17417821.782178,38,591.426483
130.789717,38,592.122695
-681.485418,38,592.848279
0.0,38,593.571357
-303.44768,38,594.286178
-85.714286,38,595.010248
721.166276,38,595.737745
3552.12,38,596.438698
-166.666667,38,597.15366
-8.854832,34,597.766878
-350.307852,38,598.490613
10.646003,38,599.233933
0.0,38,600.006486
-2000.0,38,600.749063
181.311333,38,601.4749
-1451.90564,38,602.194219
-107.526667,38,602.940793
0.0,38,603.93836
15833663.366337,38,604.75644
3554.853006,38,605.724143
-1023.255814,38,606.742939
2912.764659,10,607.023228
0.0,38,608.048352
0.0,38,609.161228
-61.898108,38,610.190677
0.0,38,611.261489
-226.642084,38,612.296988
0.0,38,620.274844
-539.788201,38,621.355923
0.0,38,622.425723
76.55707,38,623.402161
5044196.525985,20,623.874238
0.0,38,624.937711
7518831.683168,21,625.500769
1532421.82659,17,625.9311
186.046512,38,627.00073
0.0,38,628.033751
0.0,38,629.103459
439.189189,38,630.094036
-124.145334,38,631.016701
160.436243,38,631.915975
0.0,38,632.826141
-62.561212,38,633.705847
10.427692,38,634.693352
-29.513388,32,635.518514
-4231.322327,38,636.49906
-162.27122,38,637.475168
0.0,38,638.364632
-157.404286,6,638.459834
367.97475,38,639.490496
-203.458967,38,640.547441
-16.666563,38,641.621383
616.619864,26,642.259456
629.930414,38,643.229429
-293.003509,27,643.910061
618.279642,38,644.821697
180.995385,38,645.806765
0.0,38,646.776453
439.119861,38,647.789411
440.790473,21,648.291549
-155.959284,38,649.217886
0.0,38,650.264105
0.0,38,651.309057
0.0,38,652.351284
114.285714,38,653.302547
85.535927,38,654.288433
-1000.0,38,655.192087
-87.866964,38,656.117457
0.0,38,657.013337
0.0,38,657.977999
2251.082468,19,658.358113
-699.872961,24,658.875447
811.581283,27,659.501687
303.165744,38,660.408001
4343429.530187,38,661.338604
0.0,38,662.296406
0.0,38,663.181834
87.544672,38,664.088599
1488.372093,38,664.994617
-575.602256,38,665.90583
993.79,38,666.82188
99.755382,38,667.705354
0.0,38,668.59956
664.283943,38,669.574844
0.0,38,670.535604
0.0,38,671.555325
-361.903857,38,679.261897
0.0,38,680.207285
-202.634043,38,681.123182
-220.317907,38,682.073697
-182.456192,38,683.040756
-216.801951,38,683.98335
0.0,38,684.899296
222.608,38,685.82847
342.856286,38,686.742253
0.0,38,687.674373
559.151786,12,687.921269
167.451429,38,688.856365
0.0,38,689.786889
0.0,38,690.785036
146.08184,38,691.68927
-603.428571,38,692.725523
-216.55643,38,693.639828
7833742.574257,20,694.145743
-171.429,38,695.110534
-414.167296,38,695.998179
1671.994563,38,696.854489
-499.377969,38,697.758847
57.471379,38,698.719508
11476370.579915,21,699.187167
266.671553,38,700.124312
0.0,38,701.098573
5560444.280269,19,701.488955
4710309.696634,38,702.379344
-1599.19795,38,703.306718
37.065405,38,704.226158
1799.460556,36,705.085344
0.0,38,706.021772
0.0,38,706.943069
22235238.610798,38,707.824312
606.06,38,708.778711
301.06523,38,709.714528
0.0,38,710.621121
0.0,38,711.564153
-4168.765788,38,712.597487
707.937825,38,713.32529
1716.31234,12,713.492748
166.666667,38,714.211301
-1621.270866,38,714.907461
-12.355135,38,715.631552
205.564404,38,716.367801
0.0,38,717.107615
-481.862044,7,717.209024
1038.095167,4,717.259095
0.0,38,717.974171
352.924008,38,718.688146
-38.119999,38,719.408109
620.153333,38,720.119082
0.0,38,720.832529
-1745.051029,38,721.538382
710.820344,38,722.249798
0.0,38,722.971302
-22.679533,38,723.66642
19794059.405941,38,724.357884
-1957.305912,38,728.184912
-50.864632,38,728.91115
-111.111111,38,729.613018
0.0,38,730.300466
11605996.23066,38,731.007039
241.327179,38,731.667404
10618638.220994,16,731.88156
-432.644888,38,732.57993
44.4445,38,733.263288
22962376.237624,38,733.922444
1867.260715,38,734.596963
1144.660211,38,735.251483
17870343.177004,20,735.543947
-1500.0,38,736.211154
-284.263959,38,736.888162
-132.231405,38,737.560026
274.835525,25,737.932863
0.0,38,738.622081
989.090909,9,738.735798
0.0,38,739.422606
956.522442,9,739.54281
364.741277,38,740.239936
0.0,38,740.897985
400.0,38,741.576331
-4619.71831,38,742.234557
1004.65426,38,742.89977
0.0,38,743.58586
115.943333,38,744.279004
-75.049427,38,744.974081
0.0,38,745.637923
-96.159947,38,746.311488
556.814912,32,746.847028
0.0,38,747.531623
0.0,38,748.218951
0.0,38,748.916054
0.0,38,749.620902
-648.648649,38,750.313109
5647118.923333,38,751.016916
354.169343,38,751.713357
3602.659722,29,752.201626
-107.759371,38,752.906258
0.0,38,753.600571
3103385.797261,34,754.181285
-46.920909,38,754.87207
1777.777778,38,755.55985
0.0,38,756.262562
3869006.668515,38,756.962228
-131.218614,38,757.655457
0.0,38,758.339851
453.900709,38,759.037274
-85.261304,38,759.723448
-165.925926,38,760.445958
263.872755,38,761.166738
-56.382802,18,761.432965
750.506912,38,762.136378
1550.458491,38,762.82784
-243.160851,38,763.510843
0.0,38,764.195202
375.652174,26,767.677849
317.078593,5,767.738112
185.707355,38,768.407059
0.0,38,769.079943
-1069.008608,38,769.755296
74.448389,38,770.423527
144.473049,6,770.498018
210.610886,38,771.187827
477.105519,16,771.409501
4588351.379819,20,771.706079
0.0,38,772.395152
-68.275484,9,772.512673
-409.0905,38,773.192289
-14.705882,38,773.867697
-108.178592,38,774.550067
0.0,38,775.223017
-6171.105816,14,775.408744
109.364416,38,776.089928
-173.913043,38,776.769062
0.0,38,777.439152
-27.100244,38,778.133744
-46.457143,38,778.845353
-545.454545,38,779.565901
0.0,38,780.256402
241.792881,38,780.950205
232.846923,38,781.62313
1703766.511392,29,782.102439
586.666667,38,782.846286
19.047667,38,783.535736
158.212443,38,784.215727
-42.810569,38,784.907899
1347.76032,16,785.132754
-809.945499,38,785.820418
203.952134,38,786.519403
845.576402,13,786.687217
0.0,38,787.35616
-921.78931,26,787.775706
377.952756,38,788.466079
80.186271,38,789.165198
653.189319,38,789.863709
-56.212405,6,789.941648
0.0,38,790.626288
91.696922,38,791.308879
-162.69308,38,791.98309
-1974.025974,38,792.715521
-27.100244,38,793.435061
-1768.435059,19,793.719866
1093.446781,38,794.402718
0.0,38,795.085996
13870711.024042,28,795.536
-767.123288,38,796.231843
-389.023818,38,796.928936
3477227.722772,38,797.638193
7912071.287129,21,797.972247
77.22,38,798.681592
1812.861202,11,798.829474
-679.267408,38,799.527585
0.0,38,800.218255
0.0,38,800.910831
51.993692,38,801.602147
2400.0,38,802.300773
0.0,38,802.997512
0.0,38,803.68699
175.041859,38,807.401264
203.481385,38,808.095861
30.859287,38,808.820762
609.426804,38,809.521803
0.0,38,810.216789
0.0,38,810.91144
110.059773,38,811.597138
0.0,38,812.294747
0.0,38,812.990273
-260.370044,38,813.683456
4665809.030841,36,814.311087
-2522.884179,3,814.35045
0.0,38,815.050391
311.202636,19,815.328256
133.3325,38,816.030173
0.0,38,816.737605
1022.497181,38,817.415255
-604.209804,16,817.652952
0.0,38,818.344023
-1389.65842,38,819.050416
-2218.978102,38,819.748463
0.0,38,820.463069
0.0,38,821.212845
31503458.354749,38,821.952509
497.65777,38,822.67388
0.0,38,823.370834
0.0,38,824.069854
29.580506,38,824.764521
-352.504286,38,825.470893
164.161952,38,826.159729
12.296662,38,826.850942
695.409744,29,827.313001
0.0,38,827.99138
-55.439744,38,828.71828
-738.779607,38,829.441736
127.661874,38,830.161342
6937617.281783,38,830.881723
0.0,38,831.589105
0.0,38,832.29507
417.39,38,833.011793
416.156047,38,833.69813
-1309.861273,15,833.904172
8511051.30202,23,834.273402
1479822.265153,22,834.606612
-257.1435,38,835.316351
0.0,38,836.010933
-2346.437325,38,836.711003
-80.0,38,837.397491
12675307.752393,28,837.86062
301.752619,38,838.5501
-1208.272189,38,839.234967
-27.675012,38,839.915318
1350.437429,19,840.193019
-128.781767,38,840.894493
11873267.326733,38,841.593838
0.0,38,842.279461
0.0,38,842.965823
-145.454545,38,843.658886
0.0,38,847.432971
-1827.209503,19,847.704263
0.0,38,848.387613
205.478823,38,849.067337
-40.0,38,849.755276
255.522473,38,850.424973
630.563941,38,851.121993
103.044991,38,851.800468
74.784298,38,852.504735
-387.141872,38,853.231371
4744554.455446,38,853.924726
0.0,38,854.592582
73.940372,38,855.278861
-625.0,38,855.956041
47.7696,38,856.631946
0.0,38,857.30079
-286.576026,38,857.993468
378.761023,38,858.677046
-448.274936,14,858.865678
0.0,38,859.554793
16518297.49751,28,860.01282
278.866963,38,860.697834
503.477301,38,861.415106
160.536304,38,862.134174
174.949519,38,862.856141
410.248247,22,863.185413
700.799458,38,863.872706
