#{"t_start": 1683113483.937664, "env_id": null}
r,l,t
-1532.211099,28,53.017416
-11.905102,38,53.395106
19277156.338496,38,53.757269
-757.394418,12,53.841939
0.451235,27,54.07293
72.536945,8,54.129407
-770.11488,2,54.144264
-525.974065,35,54.484663
-2311.862662,5,54.52122
186.112785,38,54.881012
-15.285618,23,55.075506
-1623.149474,4,55.105849
-698.370766,12,55.20853
-93.086041,38,55.583345
183.554334,38,55.95292
235.535903,38,56.330405
1209.417566,7,56.380563
-2334.906514,24,56.583123
327.272727,8,56.644611
657.315909,9,56.711452
142.003378,20,56.875211
-118.261201,8,56.933886
-8.383063,8,56.992894
1767.779898,8,57.050615
-1298.246316,3,57.073243
-6324.616506,12,57.170419
872.727273,38,57.526712
-25245.428764,4,57.555275
-350.765517,33,57.881507
-1610.37112,15,57.992644
28.942556,14,58.105539
315.07084,38,58.47812
-193.606491,38,58.850629
-610.690507,4,58.881277
956.315391,16,59.004868
-55.461243,12,59.101839
72.261495,3,59.122335
1950.086058,30,59.394907
-36.363636,38,59.756261
1319.189604,3,59.776719
-2025.04603,30,60.049675
506.448843,33,60.372069
-788.883436,23,60.564993
1657.182539,12,60.659286
1331.002319,38,61.023916
89.226987,10,61.104133
-209.215744,14,61.215731
303.104968,16,61.338772
773.229544,23,61.535057
75.168598,9,61.605553
-1475.18828,12,61.695806
-395.680498,12,61.787575
295.819172,34,62.116525
-8.185899,20,62.280003
324.057204,7,62.329978
-498.927372,7,62.380114
-541.459998,38,62.762728
-349.122849,38,63.125531
-824.719884,13,63.227569
-3025.934957,14,63.330866
-307.173373,11,63.41376
-107.49074,9,63.478747
351.432983,6,63.521899
-177.778,38,63.910862
238.034338,38,64.29259
678.159943,3,64.315412
1125.009833,38,64.689835
-121.837079,6,64.732569
227.052927,7,64.783978
-2890.110714,32,65.089055
50.624676,38,66.407287
5.94583,17,66.546212
573.41598,24,66.763646
-4.021753,38,67.15729
333.547894,7,67.207118
-500.602662,10,67.283037
26.144464,38,67.679094
737.797819,29,67.949475
-430.68905,12,68.038736
-90.346976,38,68.420427
-3546.21013,8,68.478226
-7.650209,38,68.873656
282.051154,25,69.10202
1010.540632,22,69.291395
191.698885,5,69.327281
-1192.526577,34,69.646797
-359.99604,14,69.752844
-5558.004162,5,69.790191
-2281.548748,38,70.194885
-562.706788,34,70.723809
-478.858234,19,70.951086
-3392.579497,26,71.245143
-3449.466934,19,71.396496
30879316.46498,17,71.640379
587.114016,26,71.86334
126.251021,30,72.128104
237.830026,25,72.341999
-477.24579,6,72.387444
1771.151942,4,72.41826
-90.730505,17,72.555831
-222.710617,9,72.634641
-46.048934,38,73.059366
19.526199,31,73.333413
1474.896506,11,73.420611
2691.579898,19,73.578485
35.594839,38,74.178395
376.626387,11,74.353839
166.36558,13,74.554825
682.986521,13,75.062637
971.776951,23,75.45017
-406.512736,8,75.509496
1406.857581,5,75.542967
96.012152,22,75.724918
-586.013498,30,75.987859
230.214815,21,76.159245
-3032.802583,11,76.239375
-1990.948163,6,76.279293
-900.174406,26,76.500544
-461.675547,8,76.558637
-502.67308,26,76.781963
