total_bets,winning_bets,losing_bets,roi,avg_win,avg_loss,mdd,mru,rar,prom,pp,se,t_stat,p_value
172.0,77.0,95.0,0.002812864181791302,30.2132187124358,-20.623304678256876,358.13631003780847,863.3073278719917,6.94597448640454e-05,-0.002673944692063211,367.20389642315354,1.0,0.6860795106075577,0.4928343397180721
