total_bets,winning_bets,losing_bets,roi,avg_win,avg_loss,mdd,mru,rar,prom,pp,se,t_stat,p_value
100.0,49.0,51.0,0.011845196252950293,58.59957928759499,-38.06142746523909,500.05658151494833,1115.9216727603955,0.005477778790549665,-0.0008896386718509643,930.246584364962,1.0,1.3550133090318583,0.17574306102102044
