total_bets,winning_bets,losing_bets,roi,avg_win,avg_loss,mdd,mru,rar,prom,pp,se,t_stat,p_value
93.0,47.0,46.0,0.014159082592040092,57.00891284232428,-36.56426225823611,312.50915859420707,1247.6484732135978,0.009722984512848375,0.00528688643365666,997.4628397103805,1.0,1.537998941451807,0.1243897510281605
