total_bets,winning_bets,losing_bets,roi,avg_win,avg_loss,mdd,mru,rar,prom,pp,se,t_stat,p_value
2714.0,1314.0,1400.0,0.0032272469797601584,13.766810214891185,-5.910442588930086,301.12480411600154,9856.408641517075,0.003128234531037637,0.0030292220823151155,9814.96899786489,1.0,6.590852863221719,7.323804292158662e-11
