total_bets,winning_bets,losing_bets,roi,avg_win,avg_loss,mdd,mru,rar,prom,pp,se,t_stat,p_value
3004.0,1499.0,1505.0,0.004147513738654132,6.5399854902109205,-3.0817923257576494,306.5614811163532,5341.208968891763,0.003901359998947292,0.003655206259240453,5165.340799560912,1.0,5.400683008925845,8.437463448228897e-08
