total_bets,winning_bets,losing_bets,roi,avg_win,avg_loss,mdd,mru,rar,prom,pp,se,t_stat,p_value
34.0,24.0,10.0,0.02863163367409259,46.31669827545599,-33.37326782721403,194.00266254967715,777.8680803388036,0.02149081724735141,0.014350000820610227,777.8680803388036,1.0,2.097743278302477,0.03619779014043947
