total_bets,winning_bets,losing_bets,roi,avg_win,avg_loss,mdd,mru,rar,prom,pp,se,t_stat,p_value
5.0,2.0,3.0,-0.015573438437381877,1.2202535007751565,-12.078673615037786,36.23602084511336,2.440507001550313,-0.03227149612809351,-0.04896955381880515,-33.79551384356304,1.0,-1.5484504283989615,0.12185483019581068
