total_bets,winning_bets,losing_bets,roi,avg_win,avg_loss,mdd,mru,rar,prom,pp,se,t_stat,p_value
193.0,88.0,105.0,-0.05123748444079375,23.473857070052418,-60.213811127667284,4437.526988597053,300.1169075859734,-0.10465092901108114,-0.15806437358136854,-4256.750746240451,1.0,-3.269205906830525,0.0011181585997784601
