total_bets,winning_bets,losing_bets,roi,avg_win,avg_loss,mdd,mru,rar,prom,pp,se,t_stat,p_value
54.0,25.0,29.0,-0.024449613780880633,21.820073629548034,-39.418946024277346,917.2048058290761,380.402674054613,-0.061972233275922016,-0.09949485277096339,-597.6475939653421,1.0,-1.5620388416126025,0.11861977324607868
