total_bets,winning_bets,losing_bets,roi,avg_win,avg_loss,mdd,mru,rar,prom,pp,se,t_stat,p_value
76.0,34.0,42.0,-0.018294322487022948,13.644348851496158,-25.93055762996963,632.9701809807718,260.09585991450507,-0.03681673661441979,-0.05533915074181663,-625.1755595078552,1.0,-1.876529317244721,0.06089625293114215
