total_bets,winning_bets,losing_bets,roi,avg_win,avg_loss,mdd,mru,rar,prom,pp,se,t_stat,p_value
145.0,87.0,58.0,0.008509321674631695,18.53408819682746,-18.255669032305786,236.2945014597196,638.933342616996,0.004877508053565555,0.0012456944324994162,553.6368692502532,1.0,1.3834058258163682,0.16687316248916734
