#{"t_start": 1682772348.2641106, "env_id": null}
r,l,t
15038932.047391,23,4069.201083
0.0,38,4070.444901
0.0,38,4071.618117
-146.346203,38,4073.823416
0.0,38,4074.993891
-1353.846154,38,4076.121516
-114.334992,38,4078.294621
1202.336737,30,4079.17689
0.0,38,4080.286599
-521.73913,38,4081.391111
0.0,38,4083.5742
0.0,38,4084.725608
-1087.433975,18,4085.216953
-264.357094,38,4086.437728
1077.920518,38,4088.82994
898.775971,38,4089.983918
-349.628235,38,4091.177895
0.0,38,4093.491314
879.794144,29,4094.334556
-55.070254,33,4095.331537
771.175255,38,4096.512992
18209900.990099,38,4098.77743
-945.475757,38,4099.936978
290.029245,38,4101.080455
816.021338,38,4103.39245
258.951745,38,4104.575962
14673281.347825,17,4105.026595
-157.485512,38,4106.17263
187.132632,38,4108.426219
0.0,38,4109.549283
-101.01,38,4110.707574
14470533.925502,23,4111.375901
2358.974359,38,4113.572174
385.594647,27,4114.310132
-191.296078,38,4115.492522
0.0,38,4116.697798
-851.06383,38,4119.002447
0.0,38,4120.086686
0.0,38,4121.197515
0.0,38,4123.572372
0.0,38,4124.769886
1922.748424,38,4126.019045
-2400.0,38,4127.273295
843.417563,38,4129.464056
0.0,38,4130.639441
401.026274,38,4131.825819
41.96241,38,4134.057152
-332.389987,38,4135.165508
-2351.165118,38,4136.28861
469.712884,38,4138.683607
2332133.764432,31,4139.75995
11559310.500755,38,4140.977232
-76.923462,38,4142.065747
575.223532,38,4144.262773
0.0,38,4145.348077
-1944.879176,38,4146.473793
-2055.930546,38,4148.643386
-121.014106,38,4149.72544
150.375789,38,4150.857803
-343.368088,38,4151.959311
0.0,38,4154.229898
-3941.642369,38,4155.301689
0.0,38,4156.421551
0.0,38,4158.601935
0.0,38,4159.738227
0.0,38,4160.841249
0.0,38,4163.141515
0.0,38,4164.248799
270.73921,27,4164.999834
0.0,38,4166.140438
29298565.456546,20,4167.737681
10289108.910891,38,4168.930615
232.147614,38,4170.117298
-183.00027,38,4171.225923
788.732394,38,4173.466497
0.0,38,4174.607516
444.663635,38,4175.767388
0.0,38,4177.997726
56.199415,38,4179.150528
0.0,38,4180.28695
155.881288,26,4181.024844
-154.44,38,4183.307788
-2746.3657,38,4184.472733
0.0,38,4185.638655
0.0,38,4187.877584
1702.12766,38,4189.055852
-124.223571,38,4190.219536
910.509262,17,4190.704083
547.785,38,4193.424068
1778.426363,30,4194.309486
0.0,38,4195.480381
-5792.71245,38,4196.818114
133.3335,38,4199.424021
-1085.713571,9,4199.737428
-1095.408009,38,4200.885794
-383.753198,38,4202.147118
-102.568073,38,4204.717337
12921039.145772,10,4204.955952
769.748067,38,4206.250212
695.652174,38,4207.560739
0.0,38,4210.069188
-1035.156541,38,4211.315208
-9.374832,38,4212.563214
13.020044,33,4214.966393
0.0,38,4216.237704
0.0,38,4217.527196
516.635721,38,4218.837932
3059.605002,38,4221.230122
-107.009052,35,4222.394437
0.0,38,4223.576479
0.0,38,4225.83679
289.854783,38,4227.001062
-224.299065,38,4228.151736
445.34455,38,4229.340613
-432.4188,38,4231.455311
88.612591,38,4232.560356
14838817.118247,10,4232.818898
-44.065791,38,4234.025057
3527307.492614,21,4235.607904
29299009.90099,38,4236.680794
-6193.548387,38,4237.793593
-219.297917,38,4238.958435
0.0,38,4241.210898
41.005391,38,4242.369476
111.448723,38,4243.555053
-1714.285714,38,4245.842721
1469.951843,19,4246.358867
0.0,38,4247.530172
3590237.909278,38,4248.714224
311.570324,38,4251.042291
14918026.998191,38,4252.236081
-22.175897,38,4253.381981
109.327488,38,4255.786789
0.0,38,4257.016638
9495575.157516,15,4257.429411
176.453718,27,4258.247182
1295.487178,38,4260.542948
-1428.571429,38,4261.71517
660.953721,38,4262.933041
660.088731,38,4264.150228
0.0,38,4266.470546
-926.713589,38,4267.683276
89.296321,38,4268.929749
-106.595228,17,4269.406791
-265.748947,19,4271.026178
-651.401447,38,4272.115096
0.0,38,4273.304673
26.194378,24,4273.961212
1514228.48368,22,4275.636109
-3351.199366,38,4276.89388
-467.165324,38,4278.071528
-2996.825778,24,4278.74361
533.333333,38,4280.995486
-120.301429,38,4282.220337
-1461.28,38,4283.33256
68.134007,38,4285.648065
1026.791104,38,4286.824616
-41.947703,38,4288.04517
0.0,38,4289.302298
-147.058824,38,4291.750264
-1795.918367,38,4293.002797
0.0,38,4294.181896
243.9025,38,4296.466488
0.0,38,4297.676193
0.0,38,4298.910465
-587.987142,28,4299.71792
165.925926,38,4302.155681
266.96129,38,4303.407312
0.0,38,4304.742653
0.0,38,4307.288735
9970707.006905,38,4308.568653
13057212.22557,16,4309.039334
-863.332021,38,4310.373812
-64.561721,38,4312.761615
0.0,38,4313.922861
140.350877,38,4315.113063
-1068.52313,38,4316.381245
2339.299418,20,4317.958894
234.826211,38,4319.169735
-1221.952285,38,4320.344316
0.0,38,4322.688243
12160222.978638,32,4323.713705
88.235294,38,4325.00787
-9.819431,38,4326.151546
0.0,38,4328.355473
-1519.136418,38,4329.514955
-777.905159,38,4330.637148
409.556776,38,4333.034174
-77.291049,38,4334.158807
1220.258078,38,4335.36452
289.118431,38,4336.632578
36.441293,38,4339.006978
-13.550677,38,4340.256891
5061386.138614,38,4341.472165
0.0,38,4343.824372
0.0,38,4344.894938
-224.097702,38,4345.736225
-363.636364,38,4347.708296
-1507.250923,38,4348.562827
